,0,1
0,-0.9257620332943066,0.1765282286264431
1,1.8716263258102666,0.24162334232761473
2,0.7035589380592935,-0.4026022392530748
3,1.3931890855481057,-0.2699513771759583
4,1.5163067542934012,-0.23597811013390724
5,0.5479847672453311,0.7328762711202158
6,-0.9555227832970044,0.15958396557151594
7,-0.3774399109259061,0.7832468967961149
8,0.8398553803096187,-0.5246315233137882
9,0.6692011424328412,-0.40878433790578883
10,1.8991504209692625,0.3090883849684316
11,0.6319746984661647,-0.2770782786159214
12,1.4153536612909525,-0.313451934796974
13,0.094188762119912,0.9725910588406013
14,1.7781002494670328,0.11686008026386663
15,0.12984203976776354,1.0401393947357453
16,1.7323890820382752,0.05529470954647314
17,0.1789836124780928,1.023762857235112
18,0.5650263248370111,-0.3193993611499337
19,-0.5146140976723153,0.6947709842284414
20,0.524000349594671,-0.31787230485537243
21,-0.9375567535207672,0.14765915870746107
22,-0.16013987774477112,1.0166922691975464
23,0.05963270284848998,0.38044532827753036
24,0.23027655910530886,0.11640571156745105
25,0.02553359564986546,1.0602082314152819
26,0.14009548585129994,0.11765168437373469
27,0.4252374992310084,0.789812979120542
28,0.8493277783685773,-0.47460787768268986
29,0.6780565883411152,0.4407006343312517
30,0.15666938408818543,0.24810055500800338
31,0.28021617434598456,-0.09826354196242026
32,1.1255328109640912,-0.4293604750033039
33,-0.9399318924015962,0.17782854722050045
34,0.1366799015375384,0.29097785372768614
35,0.36644370338356214,0.8643042087422614
36,0.7501415027142502,0.42350897360153406
37,0.9169336899304468,0.1967643841731736
38,-0.08507275246973922,1.0037003407443916
39,-0.16777570620163718,0.9595764729187758
40,-0.6571278235362026,0.5579545946820939
41,1.7806842321191323,0.08948501700104855
42,-0.44131390156943784,0.8087853789908572
43,0.18325847564166908,0.9770070439635616
44,1.8553575382366976,0.2803993350256101
45,1.2927707811698552,-0.44643488844028223
46,1.983209995393324,0.4108094061484826
47,1.7006166280028658,-0.05072234375651952
48,0.9680215077175516,-0.4615091967844305
49,-0.9335421764781837,0.039215586983272974
50,1.8475079805924237,0.21257971867066539
51,0.2386004451812509,0.02109036441661344
52,1.008203935388454,-0.45337329665115367
53,0.7750042827011543,-0.3599069449437411
54,-0.9164759702854626,0.16897434055323915
55,1.7307496652712393,0.005426078272543822
56,1.6530612028422993,-0.05802050217241961
57,-0.6315828964793682,0.5452188174739397
58,0.26942892914125816,0.8978735678989944
59,0.8703497647362113,-0.438664800890871
60,0.7652193686628042,0.45945685103118206
61,0.3717170300838961,0.8806519739726238
62,0.8092508475249771,-0.46541368133689953
63,0.7066286780706723,0.49357574222858647
64,-0.24050137718645903,0.9658213232634866
65,1.3801710432673127,-0.4425390873024907
66,0.33366093043584955,-0.060938663547071004
67,-0.9354319392682466,0.13934416259611707
68,0.4324542999604326,-0.15471817105600338
69,1.6842625890908993,0.007401326297125199
70,0.9410513727453205,0.09513734282840844
71,0.475317613149701,0.768845366916339
72,1.5149133985471102,-0.3444108490801361
73,1.949179888481396,0.44857453894361404
74,-0.8432218758047121,0.30257933965546674
75,0.9259359459166099,0.1939584407987894
76,-0.6037113723605922,0.6955856670913455
77,0.47289377780179853,-0.2523220095523898
78,0.05828446880051241,0.4202284999425382
79,-0.42422154698277015,0.7984648798654796
80,0.27909533586203783,0.9547723581592908
81,-0.0219467825100792,0.9750931549252116
82,0.1740959920321834,0.9282072508782602
83,0.7979552305360589,-0.41797612151885877
84,0.3769455360299767,0.8428590324957655
85,0.2316758340610845,0.018304402103735296
86,0.743014069678533,-0.3667476644925045
87,0.6037800318600257,-0.41743709197088863
88,0.36529471303683314,-0.09734698177668832
89,-0.47516360687103654,0.7068598328506317
90,1.3890285760881218,-0.36471798791705057
91,0.8006482382031024,-0.3688031456948442
92,0.1861882501428629,0.9062745460443371
93,-0.3274761060502327,0.9903065458855121
94,0.5716308304334707,-0.26266034603853705
95,-0.8606222544981117,0.20954609241763814
96,1.277363206371767,-0.410013097140538
97,-0.3247178830266111,0.8709668767109177
98,-0.6932222703576478,0.45324306788571816
99,-0.2444765589838762,0.8545075173025278
100,-0.9558289529078039,0.163944113088411
101,0.5207377485298315,-0.26316520535797483
102,1.9077333792491635,0.31791913191270127
103,0.05454636388531964,1.0188947392022416
